answer_id,condition,framework,feedback_mode,order_variant,kind,status,model_score,manual_score,signed_diff,absolute_diff,normalized_signed_diff,normalized_absolute_diff,input_tokens,total_tokens,latency_ms,attempt_count,failure_code,teacher_score,teacher_feedback,source_split
4.2_LM_v1.0.1304,mem0_full,mem0,full,order_3,score,succeeded,0.85,0.75,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,584,636,9765,1,,0.75,"The response answers the advantage and disadvantage of frame bursting correctly. However, the definition part is partially correct as it mentions that there are 10 packets to be sent together, which is not true as there is no specification for the number of packets in a frame. Frame bursting is used to concatenate a sequence of multiple frames and transmitting them in one single transmission.",training
4.2_LM_v1.0.298,mem0_full,mem0,full,order_2,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,482,538,13391,1,,1.0,The response is answering all three parts of the question correctly.,unseen_answers
4.2_LM_v1.0.359,retrieval_full,retrieval,full,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3597,3629,13866,1,,1.0,"The response gives a correct definition of frame bursting, its advantage and disadvantage.",unseen_answers
4.2_LM_v1.0.180,retrieval_full,retrieval,full,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,4216,4242,8927,1,,1.0,The response answers all three parts of the question correctly.,unseen_answers
4.2_LM_v1.0.1630,mem0_full,mem0,full,order_3,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,534,581,11069,1,,1.0,The response answers all the three parts of the question correctly.,training
4.2_LM_v1.0.1654,mem0_full,mem0,full,order_3,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,459,499,9352,1,,1.0,The response answers all parts of the question correctly.,training
4.2_LM_v1.0.26,mem0_full,mem0,full,order_2,score,succeeded,0.95,1.0,-0.050000000000000044,0.050000000000000044,-0.050000000000000044,0.050000000000000044,450,498,16689,1,,1.0,The response answers all three parts of the question correctly.,unseen_answers
4.2_LM_v1.0.351,retrieval_full,retrieval,full,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,4239,4268,10518,1,,1.0,"The response correctly answers all three parts, the frame bursting definition, its advantage and disadvantage.",unseen_answers
4.2_LM_v1.0.298,retrieval_full,retrieval,full,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,4406,4439,8933,1,,1.0,The response is answering all three parts of the question correctly.,unseen_answers
4.2_LM_v1.0.640,amem_full,amem,full,order_2,score,succeeded,0.85,0.5,0.35,0.35,0.35,0.35,3449,3498,12447,1,,0.5,"The response answers the advantage and disadvantage part correctly. However, the definition is incorrect as it contains details, such as a maximal burst of three packets and a recommendation not to use it with more than 3 clients, that do not hold for frame bursting in general.",training
4.2_LM_v1.0.252,mem0_full,mem0,full,order_3,score,succeeded,0.95,1.0,-0.050000000000000044,0.050000000000000044,-0.050000000000000044,0.050000000000000044,547,594,9607,1,,1.0,The response correctly explains the frame busting concept as well as its advantage and disadvantage.,training
4.2_LM_v1.0.2040,mem0_full,mem0,full,order_3,score,succeeded,0.6,0.5,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,425,464,9270,1,,0.5,"The response correctly states the advantage and the disadvantage of frame bursting. However, it does not contain a definition. Frame bursting reduces the overhead of transmitting small frames by concatenating a sequence of multiple frames in one single transmission.",training
4.2_LM_v1.0.1441,amem_no_feedback,amem,no_feedback,order_1,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,8377,8423,17085,1,,1.0,The response correctly explains what frame bursting is and also provides the accurate advantage and disadvantage of it.,training
4.2_LM_v1.0.115,amem_full,amem,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,4212,4243,10870,1,,1.0,The response correctly answers all three parts of the question.,training
4.2_LM_v1.0.1601,mem0_full,mem0,full,order_3,score,succeeded,0.75,1.0,-0.25,0.25,-0.25,0.25,521,575,9608,1,,1.0,"The response correctly states the frame bursting definition, its advantage and disadvantage.",training
4.2_LM_v1.0.370,mem0_full,mem0,full,order_3,score,succeeded,0.95,1.0,-0.050000000000000044,0.050000000000000044,-0.050000000000000044,0.050000000000000044,471,513,12761,1,,1.0,The response correctly answers all three parts of the question.,training
4.2_LM_v1.0.316,mem0_full,mem0,full,order_3,score,succeeded,0.85,1.0,-0.15000000000000002,0.15000000000000002,-0.15000000000000002,0.15000000000000002,482,525,9318,1,,1.0,The response answers the question requirements correctly.,training
4.2_LM_v1.0.713,retrieval_no_feedback,retrieval,no_feedback,order_2,score,succeeded,1.0,0.75,0.25,0.25,0.25,0.25,3256,3294,13856,1,,0.75,"The disadvantage given is correct for frame bursting in general. However, if you use it as a substitution for carrier extension, the goal is to reach the minimum frame length/transmission time needed for collisions to be detectable. Therefore, increasing transmission time is not a disadvantage in this case. Apart from that, the answer is correct.",training
4.2_LM_v1.0.1601,amem_full,amem,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,5086,5119,12939,1,,1.0,"The response correctly states the frame bursting definition, its advantage and disadvantage.",training
4.2_LM_v1.0.388,mem0_full,mem0,full,order_3,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,550,597,10230,1,,1.0,"The response correctly answers all three parts of the question with an example. However, the answer also states the 9% efficiency of carrier extension which is only valid in worst case scenario. The efficiency can be better based on how much data we are sending which can vary between 46-1500 bytes.",training
4.2_LM_v1.0.1190,mem0_full,mem0,full,order_3,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,479,521,9617,1,,1.0,"The response correctly states the frame bursting definition, advantage and disadvantage.",training
4.2_LM_v1.0.2067,mem0_full,mem0,full,order_3,score,succeeded,0.8,1.0,-0.19999999999999996,0.19999999999999996,-0.19999999999999996,0.19999999999999996,472,525,10124,1,,1.0,The response answers all three parts of the question correctly.,training
4.2_LM_v1.0.1441,mem0_full,mem0,full,order_3,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,549,600,12437,1,,1.0,The response correctly explains what frame bursting is and also provides the accurate advantage and disadvantage of it.,training
4.2_LM_v1.0.87,mem0_full,mem0,full,order_3,score,succeeded,0.85,1.0,-0.15000000000000002,0.15000000000000002,-0.15000000000000002,0.15000000000000002,496,547,10983,1,,1.0,"The response correctly explains the frame bursting concept, its advantage and disadvantage.",training
4.2_LM_v1.0.388,amem_full,amem,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,6124,6154,12959,1,,1.0,"The response correctly answers all three parts of the question with an example. However, the answer also states the 9% efficiency of carrier extension which is only valid in worst case scenario. The efficiency can be better based on how much data we are sending which can vary between 46-1500 bytes.",training
4.2_LM_v1.0.333,mem0_full,mem0,full,order_3,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,462,509,11611,1,,1.0,"The response correctly states the frame bursting definition, its advantage and disadvantage.",training
4.2_LM_v1.0.370,retrieval_no_feedback,retrieval,no_feedback,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,2122,2151,16034,1,,1.0,The response correctly answers all three parts of the question.,training
4.2_LM_v1.0.1029,amem_no_feedback,amem,no_feedback,order_3,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,6794,6836,16750,1,,1.0,The response answers all three parts of the question correctly.,training
4.2_LM_v1.0.1320,mem0_full,mem0,full,order_3,score,succeeded,0.95,1.0,-0.050000000000000044,0.050000000000000044,-0.050000000000000044,0.050000000000000044,470,498,10542,1,,1.0,"The response gives the frame bursting definition, its advantage and disadvantage correctly.",training
4.2_LM_v1.0.277,amem_full,amem,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,6672,6703,11808,1,,1.0,"The response correctly explains the frame bursting concept, including its advantage and disadvantage.",training
4.2_LM_v1.0.298,amem_no_feedback,amem,no_feedback,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,7942,7970,12168,1,,1.0,The response is answering all three parts of the question correctly.,unseen_answers
4.2_LM_v1.0.881,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3881,3913,14229,1,,1.0,"The response is correct as it correctly explains the concept of frame bursting, its advantage and disadvantage.",training
4.2_LM_v1.0.370,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,4391,4423,16345,1,,1.0,The response correctly answers all three parts of the question.,training
4.2_LM_v1.0.1029,retrieval_full,retrieval,full,order_1,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,4059,4096,19101,1,,1.0,The response answers all three parts of the question correctly.,training
4.2_LM_v1.0.1385,amem_no_feedback,amem,no_feedback,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,6956,6986,15010,1,,1.0,"The response states the correct definition of frame bursting, including its advantage and disadvantage.",training
4.2_LM_v1.0.2067,mem0_full,mem0,full,order_1,score,succeeded,0.7,1.0,-0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.30000000000000004,474,535,16107,1,,1.0,The response answers all three parts of the question correctly.,training
4.2_LM_v1.0.1926,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3916,3945,10497,1,,1.0,The response answers all three parts of the question correctly.,training
4.2_LM_v1.0.316,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,4096,4132,12483,1,,1.0,The response answers the question requirements correctly.,training
4.2_LM_v1.0.1315,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,4410,4440,10050,1,,1.0,"The response correctly explains the concept of frame bursting, its advantages and disadvantages.",training
4.2_LM_v1.0.446,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,4706,4736,12429,1,,1.0,"The response correctly explains the frame bursting definition, its advantage and disadvantage.",training
4.2_LM_v1.0.1926,mem0_no_feedback,mem0,no_feedback,order_2,score,succeeded,0.7,1.0,-0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.30000000000000004,432,483,16499,1,,1.0,The response answers all three parts of the question correctly.,training
4.2_LM_v1.0.1320,retrieval_no_feedback,retrieval,no_feedback,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3319,3344,16240,1,,1.0,"The response gives the frame bursting definition, its advantage and disadvantage correctly.",training
4.2_LM_v1.0.1304,amem_full,amem,full,order_1,score,succeeded,1.0,0.75,0.25,0.25,0.25,0.25,2426,2467,10933,1,,0.75,"The response answers the advantage and disadvantage of frame bursting correctly. However, the definition part is partially correct as it mentions that there are 10 packets to be sent together, which is not true as there is no specification for the number of packets in a frame. Frame bursting is used to concatenate a sequence of multiple frames and transmitting them in one single transmission.",training
4.2_LM_v1.0.2040,amem_full,amem,full,order_1,score,succeeded,0.67,0.5,0.17000000000000004,0.17000000000000004,0.17000000000000004,0.17000000000000004,2751,2779,11088,1,,0.5,"The response correctly states the advantage and the disadvantage of frame bursting. However, it does not contain a definition. Frame bursting reduces the overhead of transmitting small frames by concatenating a sequence of multiple frames in one single transmission.",training
4.2_LM_v1.0.1385,amem_full,amem,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3508,3538,13648,1,,1.0,"The response states the correct definition of frame bursting, including its advantage and disadvantage.",training
4.2_LM_v1.0.1315,mem0_full,mem0,full,order_1,score,succeeded,0.8,1.0,-0.19999999999999996,0.19999999999999996,-0.19999999999999996,0.19999999999999996,627,672,11432,1,,1.0,"The response correctly explains the concept of frame bursting, its advantages and disadvantages.",training
4.2_LM_v1.0.143,amem_full,amem,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,5227,5254,12826,1,,1.0,"The response gives the correct definition of frame bursting, including an advantage and a disadvantage.",training
4.2_LM_v1.0.1984,amem_full,amem,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,6154,6185,12185,1,,1.0,"The response correctly answers the frame bursting definition, its advantage and disadvantage.",training
4.2_LM_v1.0.1816,amem_full,amem,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,6867,6903,11429,1,,1.0,The response answers all three parts of the question correctly.,training
4.2_LM_v1.0.1271,amem_full,amem,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,7585,7611,10570,1,,1.0,The response answers the question requirements correctly.,training
4.2_LM_v1.0.1441,amem_full,amem,full,order_1,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,8478,8524,11368,1,,1.0,The response correctly explains what frame bursting is and also provides the accurate advantage and disadvantage of it.,training
4.2_LM_v1.0.713,amem_full,amem,full,order_1,score,succeeded,1.0,0.75,0.25,0.25,0.25,0.25,8032,8081,16995,1,,0.75,"The disadvantage given is correct for frame bursting in general. However, if you use it as a substitution for carrier extension, the goal is to reach the minimum frame length/transmission time needed for collisions to be detectable. Therefore, increasing transmission time is not a disadvantage in this case. Apart from that, the answer is correct.",training
4.2_LM_v1.0.333,amem_full,amem,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,8119,8148,11399,1,,1.0,"The response correctly states the frame bursting definition, its advantage and disadvantage.",training
4.2_LM_v1.0.1926,amem_full,amem,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,7953,7984,11471,1,,1.0,The response answers all three parts of the question correctly.,training
4.2_LM_v1.0.1654,amem_full,amem,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,8035,8067,9988,1,,1.0,The response answers all parts of the question correctly.,training
